z,pT,z_pT,Q2,flavor,flavor_index,nrep,weighted_collins_mean,weighted_collins_std
0.3,0.6432160804020101,0.192964824120603,4.0,fav,1,50,0.061594521576611355,0.04000153446139701
0.3,0.6432160804020101,0.192964824120603,4.0,unf,3,50,-0.12423272604312333,0.04359995184446098
0.3,0.6482412060301508,0.19447236180904523,4.0,fav,1,50,0.06213665067041602,0.04013015318906138
0.3,0.6482412060301508,0.19447236180904523,4.0,unf,3,50,-0.12480369588644286,0.04363081328750205
0.3,0.6532663316582915,0.19597989949748745,4.0,fav,1,50,0.06267326200128798,0.040250238460895746
0.3,0.6532663316582915,0.19597989949748745,4.0,unf,3,50,-0.12535223433839426,0.04365140638644125
0.3,0.6582914572864321,0.19748743718592962,4.0,fav,1,50,0.06320425968039649,0.04036178049472504
0.3,0.6582914572864321,0.19748743718592962,4.0,unf,3,50,-0.12587827376965843,0.04366180886470348
0.3,0.6633165829145728,0.19899497487437184,4.0,fav,1,50,0.063729550390133,0.04046477408531837
0.3,0.6633165829145728,0.19899497487437184,4.0,unf,3,50,-0.1263817577719768,0.0436621048184949
0.3,0.6683417085427136,0.20050251256281407,4.0,fav,1,50,0.06424904339067133,0.04055921857737864
0.3,0.6683417085427136,0.20050251256281407,4.0,unf,3,50,-0.12686264106350545,0.0436523846178108
0.3,0.6733668341708543,0.2020100502512563,4.0,fav,1,50,0.06476265052518766,0.04064511783620238
0.3,0.6733668341708543,0.2020100502512563,4.0,unf,3,50,-0.12732088938795566,0.043632744804198154
0.3,0.678391959798995,0.2035175879396985,4.0,fav,1,50,0.06527028622375577,0.04072248021606491
0.3,0.678391959798995,0.2035175879396985,4.0,unf,3,50,-0.1277564794076753,0.04360328798540244
0.3,0.6834170854271356,0.20502512562814068,4.0,fav,1,50,0.06577186750593149,0.04079131852639019
0.3,0.6834170854271356,0.20502512562814068,4.0,unf,3,50,-0.12816939859082788,0.043564122727023494
0.3,0.6884422110552764,0.2065326633165829,4.0,fav,1,50,0.06626731398204418,0.040851649995762726
0.3,0.6884422110552764,0.2065326633165829,4.0,unf,3,50,-0.12855964509283097,0.043515363441307374
0.3,0.6934673366834171,0.20804020100502513,4.0,fav,1,50,0.06675654785321111,0.040903496233843865
0.3,0.6934673366834171,0.20804020100502513,4.0,unf,3,50,-0.12892722763221678,0.04345713027319874
0.3,0.6984924623115578,0.20954773869346735,4.0,fav,1,50,0.06723949391009248,0.04094688319125336
0.3,0.6984924623115578,0.20954773869346735,4.0,unf,3,50,-0.12927216536108152,0.043389548983778496
0.3,0.7035175879396985,0.21105527638190955,4.0,fav,1,50,0.06771607953040547,0.04098184111747973
0.3,0.7035175879396985,0.21105527638190955,4.0,unf,3,50,-0.12959448773029145,0.04331275083121003
0.3,0.7085427135678392,0.21256281407035174,4.0,fav,1,50,0.06818623467521592,0.04100840451688434
0.3,0.7085427135678392,0.21256281407035174,4.0,unf,3,50,-0.12989423434961686,0.04322687244931415
0.3,0.7135678391959799,0.21407035175879396,4.0,fav,1,50,0.06864989188402738,0.041026612102863076
0.3,0.7135678391959799,0.21407035175879396,4.0,unf,3,50,-0.1301714548429672,0.043132055723890485
0.3,0.7185929648241206,0.2155778894472362,4.0,fav,1,50,0.06910698626868668,0.041036506750235235
0.3,0.7185929648241206,0.2155778894472362,4.0,unf,3,50,-0.1304262086989005,0.043028447666905105
0.3,0.7236180904522613,0.21708542713567838,4.0,fav,1,50,0.06955745550612763,0.04103813544592395
0.3,0.7236180904522613,0.21708542713567838,4.0,unf,3,50,-0.1306585651165858,0.04291620028865284
0.3,0.7286432160804021,0.2185929648241206,4.0,fav,1,50,0.07000123982997315,0.04103154923799876
0.3,0.7286432160804021,0.2185929648241206,4.0,unf,3,50,-0.13086860284739374,0.04279547046801001
0.3,0.7336683417085427,0.2201005025125628,4.0,fav,1,50,0.07043828202101737,0.04101680318314897
0.3,0.7336683417085427,0.2201005025125628,4.0,unf,3,50,-0.13105641003229626,0.04266641982087945
0.3,0.7386934673366834,0.22160804020100502,4.0,fav,1,50,0.07086852739661025,0.04099395629265855
0.3,0.7386934673366834,0.22160804020100502,4.0,unf,3,50,-0.13122208403525534,0.04252921456693079
0.3,0.7437185929648241,0.22311557788944722,4.0,fav,1,50,0.0712919237989665,0.04096307147695167
0.3,0.7437185929648241,0.22311557788944722,4.0,unf,3,50,-0.13136573127278062,0.04238402539473808
0.3,0.7487437185929648,0.22462311557788944,4.0,fav,1,50,0.07170842158242235,0.04092421548878268
0.3,0.7487437185929648,0.22462311557788944,4.0,unf,3,50,-0.13148746703983946,0.04223102732540033
0.3,0.7537688442211056,0.22613065326633167,4.0,fav,1,50,0.07211797359966271,0.04087745886514091
0.3,0.7537688442211056,0.22613065326633167,4.0,unf,3,50,-0.13158741533229987,0.042070399574740874
0.3,0.7587939698492463,0.2276381909547739,4.0,fav,1,50,0.07252053518694321,0.04082287586794246
0.3,0.7587939698492463,0.2276381909547739,4.0,unf,3,50,-0.1316657086660909,0.04190232541415788
0.3,0.7638190954773869,0.22914572864321606,4.0,fav,1,50,0.07291606414833014,0.040760544423583116
0.3,0.7638190954773869,0.22914572864321606,4.0,unf,3,50,-0.13172248789326127,0.041726992030210616
0.3,0.7688442211055276,0.23065326633165828,4.0,fav,1,50,0.07330452073898391,0.0406905460614242
0.3,0.7688442211055276,0.23065326633165828,4.0,unf,3,50,-0.13175790201512122,0.04154459038300199
0.3,0.7738693467336684,0.2321608040201005,4.0,fav,1,50,0.07368586764750916,0.04061296585128488
0.3,0.7738693467336684,0.2321608040201005,4.0,unf,3,50,-0.1317721079926481,0.04135531506342393
0.3,0.7788944723618091,0.23366834170854273,4.0,fav,1,50,0.07406006997739778,0.04052789234001385
0.3,0.7788944723618091,0.23366834170854273,4.0,unf,3,50,-0.13176527055433962,0.041159364149315675
0.3,0.7839195979899498,0.23517587939698492,4.0,fav,1,50,0.07442709522758907,0.040435417487215124
0.3,0.7839195979899498,0.23517587939698492,4.0,unf,3,50,-0.1317375620016956,0.04095693906058112
0.3,0.7889447236180904,0.23668341708542712,4.0,fav,1,50,0.07478691327217285,0.04033563660019859
0.3,0.7889447236180904,0.23668341708542712,4.0,unf,3,50,-0.13168916201250977,0.040748244413301604
0.3,0.7939698492462312,0.23819095477386934,4.0,fav,1,50,0.07513949633926113,0.040228648268230756
0.3,0.7939698492462312,0.23819095477386934,4.0,unf,3,50,-0.13162025744215144,0.040533487872871324
0.3,0.7989949748743719,0.23969849246231156,4.0,fav,1,50,0.0754848189890539,0.0401145542961559
0.3,0.7989949748743719,0.23969849246231156,4.0,unf,3,50,-0.13153104212301672,0.04031288000616893
0.3,0.8040201005025126,0.24120603015075376,4.0,fav,1,50,0.07582285809112499,0.03999345963746243
0.3,0.8040201005025126,0.24120603015075376,4.0,unf,3,50,-0.13142171666232685,0.04008663413277855
0.3,0.8090452261306533,0.24271356783919598,4.0,fav,1,50,0.07615359280095442,0.03986547232686303
0.3,0.8090452261306533,0.24271356783919598,4.0,unf,3,50,-0.131292488238451,0.039854966175248085
0.3,0.8140703517587939,0.24422110552763818,4.0,fav,1,50,0.07647700453573272,0.039730703412462244
0.3,0.8140703517587939,0.24422110552763818,4.0,unf,3,50,-0.13114357039592797,0.039618094508375806
0.3,0.8190954773869347,0.2457286432160804,4.0,fav,1,50,0.07679307694946423,0.0395892668875794
0.3,0.8190954773869347,0.2457286432160804,4.0,unf,3,50,-0.13097518283936171,0.03937623980749358
0.3,0.8241206030150754,0.2472361809045226,4.0,fav,1,50,0.07710179590739524,0.039441279622296994
0.3,0.8241206030150754,0.2472361809045226,4.0,unf,3,50,-0.13078755122636093,0.03912962489570944
0.3,0.8291457286432161,0.24874371859296482,4.0,fav,1,50,0.07740314945979322,0.03928686129480301
0.3,0.8291457286432161,0.24874371859296482,4.0,unf,3,50,-0.13058090695969463,0.03887847459005621
0.3,0.8341708542713568,0.25025125628140704,4.0,fav,1,50,0.07769712781510388,0.039126134322592224
0.3,0.8341708542713568,0.25025125628140704,4.0,unf,3,50,-0.13035548697883034,0.03862301554648009
0.3,0.8391959798994975,0.25175879396984924,4.0,fav,1,50,0.0779837233125123,0.03895922379359317
0.3,0.8391959798994975,0.25175879396984924,4.0,unf,3,50,-0.1301115335510213,0.03836347610359401
0.3,0.8442211055276382,0.25326633165829143,4.0,fav,1,50,0.07826293039393455,0.038786257397283745
0.3,0.8442211055276382,0.25326633165829143,4.0,unf,3,50,-0.1298492940621069,0.03810008612509709
0.3,0.8492462311557789,0.2547738693467337,4.0,fav,1,50,0.07853474557546536,0.03860736535585807
0.3,0.8492462311557789,0.2547738693467337,4.0,unf,3,50,-0.12956902080718602,0.03783307684076341
0.3,0.8542713567839196,0.2562814070351759,4.0,fav,1,50,0.07879916741830968,0.038422680355502566
0.3,0.8542713567839196,0.2562814070351759,4.0,unf,3,50,-0.12927097078132424,0.037562680685871444
0.3,0.8592964824120604,0.2577889447236181,4.0,fav,1,50,0.07905619649922252,0.038232337477840855
0.3,0.8592964824120604,0.2577889447236181,4.0,unf,3,50,-0.12895540547044892,0.03728913113894683
0.3,0.864321608040201,0.25929648241206027,4.0,fav,1,50,0.07930583538048407,0.03803647413160217
0.3,0.864321608040201,0.25929648241206027,4.0,unf,3,50,-0.12862259064258735,0.037012662557668156
0.3,0.8693467336683417,0.2608040201005025,4.0,fav,1,50,0.0795480885794361,0.03783522998456401
0.3,0.8693467336683417,0.2608040201005025,4.0,unf,3,50,-0.1282727961395973,0.036733510012778
0.3,0.8743718592964824,0.2623115577889447,4.0,fav,1,50,0.07978296253760493,0.037628746895820624
0.3,0.8743718592964824,0.2623115577889447,4.0,unf,3,50,-0.1279062956695386,0.03645190911982311
0.3,0.8793969849246231,0.2638190954773869,4.0,fav,1,50,0.08001046558943675,0.037417168848422666
0.3,0.8793969849246231,0.2638190954773869,4.0,unf,3,50,-0.1275233665998297,0.0361680958685416
0.3,0.8844221105527639,0.26532663316582916,4.0,fav,1,50,0.08023060793067088,0.0372006418824298
0.3,0.8844221105527639,0.26532663316582916,4.0,unf,3,50,-0.127124289751332,0.035882306449696984
0.3,0.8894472361809045,0.26683417085427136,4.0,fav,1,50,0.08044340158637604,0.036979314028416206
0.3,0.8894472361809045,0.26683417085427136,4.0,unf,3,50,-0.1267093491934991,0.03559477707915411
0.3,0.8944723618090452,0.26834170854271355,4.0,fav,1,50,0.08064886037867465,0.03675333524146301
0.3,0.8944723618090452,0.26834170854271355,4.0,unf,3,50,-0.12627883204072687,0.03530574381898142
0.3,0.8994974874371859,0.26984924623115575,4.0,fav,1,50,0.08084699989417998,0.03652285733566655
0.3,0.8994974874371859,0.26984924623115575,4.0,unf,3,50,-0.12583302825003673,0.03501544239535404
0.3,0.9045226130653267,0.271356783919598,4.0,fav,1,50,0.0810378374511707,0.036288033919188944
0.3,0.9045226130653267,0.271356783919598,4.0,unf,3,50,-0.12537223042021972,0.03472410801302927
0.3,0.9095477386934674,0.2728643216080402,4.0,fav,1,50,0.08122139206652695,0.03604902032986872
0.3,0.9095477386934674,0.2728643216080402,4.0,unf,3,50,-0.12489673359256682,0.03443197516616627
0.3,0.914572864321608,0.2743718592964824,4.0,fav,1,50,0.08139768442245238,0.03580597357140512
0.3,0.914572864321608,0.2743718592964824,4.0,unf,3,50,-0.12440683505330777,0.034139277445250214
0.3,0.9195979899497487,0.2758793969849246,4.0,fav,1,50,0.08156673683300486,0.03555905225012463
0.3,0.9195979899497487,0.2758793969849246,4.0,unf,3,50,-0.12390283413787519,0.03384624733989688
0.3,0.9246231155778895,0.27738693467336684,4.0,fav,1,50,0.08172857321046051,0.03530841651232683
0.3,0.9246231155778895,0.27738693467336684,4.0,unf,3,50,-0.1233850320371094,0.0335531160373108
0.3,0.9296482412060302,0.27889447236180903,4.0,fav,1,50,0.0818832190315333,0.03505422798220427
0.3,0.9296482412060302,0.27889447236180903,4.0,unf,3,50,-0.12285373160551455,0.03326011321618123
0.3,0.9346733668341709,0.2804020100502513,4.0,fav,1,50,0.08203070130347292,0.034796649700319975
0.3,0.9346733668341709,0.2804020100502513,4.0,unf,3,50,-0.12230923717167247,0.03296746683581681
0.3,0.9396984924623115,0.2819095477386934,4.0,fav,1,50,0.08217104853006378,0.0345358460626178
0.3,0.9396984924623115,0.2819095477386934,4.0,unf,3,50,-0.12175185435091881,0.032675402920335474
0.3,0.9447236180904522,0.2834170854271357,4.0,fav,1,50,0.08230429067754691,0.03427198275993139
0.3,0.9447236180904522,0.2834170854271357,4.0,unf,3,50,-0.12118188986037971,0.032384145337749366
0.3,0.949748743718593,0.28492462311557787,4.0,fav,1,50,0.08243045914048633,0.03400522671794786
0.3,0.949748743718593,0.28492462311557787,4.0,unf,3,50,-0.12059965133646569,0.03209391557381944
0.3,0.9547738693467337,0.2864321608040201,4.0,fav,1,50,0.08254958670760106,0.033735746037572976
0.3,0.9547738693467337,0.2864321608040201,4.0,unf,3,50,-0.12000544715491492,0.03180493250057976
0.3,0.9597989949748744,0.2879396984924623,4.0,fav,1,50,0.08266170752758441,0.0334637099356259
0.3,0.9597989949748744,0.2879396984924623,4.0,unf,3,50,-0.11939958625347298,0.03151741213948264
0.3,0.964824120603015,0.2894472361809045,4.0,fav,1,50,0.08276685707492978,0.03318928868578984
0.3,0.964824120603015,0.2894472361809045,4.0,unf,3,50,-0.11878237795729502,0.031231567419159077
0.3,0.9698492462311558,0.2909547738693467,4.0,fav,1,50,0.08286507211578421,0.03291265355972273
0.3,0.9698492462311558,0.2909547738693467,4.0,unf,3,50,-0.11815413180714936,0.030947607927845615
0.3,0.9748743718592965,0.29246231155778896,4.0,fav,1,50,0.0829563906738488,0.03263397676821917
0.3,0.9748743718592965,0.29246231155778896,4.0,unf,3,50,-0.1175151573905001,0.030665739660591065
0.3,0.9798994974874372,0.29396984924623115,4.0,fav,1,50,0.08304085199634496,0.03235343140230565
0.3,0.9798994974874372,0.29396984924623115,4.0,unf,3,50,-0.11686576417554137,0.030386164761426745
0.3,0.9849246231155779,0.29547738693467335,4.0,fav,1,50,0.08311849652006607,0.032071191374125285
0.3,0.9849246231155779,0.29547738693467335,4.0,unf,3,50,-0.11620626134825233,0.030109081260760864
0.3,0.9899497487437187,0.2969849246231156,4.0,fav,1,50,0.08318936583753217,0.031787431357459824
0.3,0.9899497487437187,0.2969849246231156,4.0,unf,3,50,-0.11553695765253719,0.029834682808347123
0.3,0.9949748743718593,0.2984924623115578,4.0,fav,1,50,0.08325350266326578,0.03150232672771279
0.3,0.9949748743718593,0.2984924623115578,4.0,unf,3,50,-0.1148581612335133,0.029563158402256873
0.3,1.0,0.3,4.0,fav,1,50,0.08331095080020677,0.031216053501160537
0.3,1.0,0.3,4.0,unf,3,50,-0.11417017948400289,0.029294692114403144
