z,Q2,flavor,flavor_index,nrep,H1perp1_mean,H1perp1_std
0.41874371859296483,4.0,s,5,50,-0.3380878670497852,0.07083012698482243
0.41874371859296483,4.0,sb,6,50,-0.3380878670497852,0.07083012698482243
0.41874371859296483,4.0,c,7,50,0.0,0.0
0.41874371859296483,4.0,cb,8,50,0.0,0.0
0.41874371859296483,4.0,b,9,50,0.0,0.0
0.41874371859296483,4.0,bb,10,50,0.0,0.0
0.42366834170854273,4.0,u,1,50,0.24151833433520176,0.06376425900482761
0.42366834170854273,4.0,ub,2,50,-0.32910645332389266,0.06908495259233086
0.42366834170854273,4.0,d,3,50,-0.32910645332389266,0.06908495259233086
0.42366834170854273,4.0,db,4,50,0.24151833433520176,0.06376425900482761
0.42366834170854273,4.0,s,5,50,-0.32910645332389266,0.06908495259233086
0.42366834170854273,4.0,sb,6,50,-0.32910645332389266,0.06908495259233086
0.42366834170854273,4.0,c,7,50,0.0,0.0
0.42366834170854273,4.0,cb,8,50,0.0,0.0
0.42366834170854273,4.0,b,9,50,0.0,0.0
0.42366834170854273,4.0,bb,10,50,0.0,0.0
0.4285929648241206,4.0,u,1,50,0.22913332239198855,0.061335949646406866
0.4285929648241206,4.0,ub,2,50,-0.32039588112262635,0.06741642421577543
0.4285929648241206,4.0,d,3,50,-0.32039588112262635,0.06741642421577543
0.4285929648241206,4.0,db,4,50,0.22913332239198855,0.061335949646406866
0.4285929648241206,4.0,s,5,50,-0.32039588112262635,0.06741642421577543
0.4285929648241206,4.0,sb,6,50,-0.32039588112262635,0.06741642421577543
0.4285929648241206,4.0,c,7,50,0.0,0.0
0.4285929648241206,4.0,cb,8,50,0.0,0.0
0.4285929648241206,4.0,b,9,50,0.0,0.0
0.4285929648241206,4.0,bb,10,50,0.0,0.0
0.4335175879396985,4.0,u,1,50,0.2176024854640151,0.05905677431806326
0.4335175879396985,4.0,ub,2,50,-0.31193439739816414,0.0658199295408838
0.4335175879396985,4.0,d,3,50,-0.31193439739816414,0.0658199295408838
0.4335175879396985,4.0,db,4,50,0.2176024854640151,0.05905677431806326
0.4335175879396985,4.0,s,5,50,-0.31193439739816414,0.0658199295408838
0.4335175879396985,4.0,sb,6,50,-0.31193439739816414,0.0658199295408838
0.4335175879396985,4.0,c,7,50,0.0,0.0
0.4335175879396985,4.0,cb,8,50,0.0,0.0
0.4335175879396985,4.0,b,9,50,0.0,0.0
0.4335175879396985,4.0,bb,10,50,0.0,0.0
0.4384422110552764,4.0,u,1,50,0.2068777157990179,0.05692052759147481
0.4384422110552764,4.0,ub,2,50,-0.30370283043368235,0.06429120740920582
0.4384422110552764,4.0,d,3,50,-0.30370283043368235,0.06429120740920582
0.4384422110552764,4.0,db,4,50,0.2068777157990179,0.05692052759147481
0.4384422110552764,4.0,s,5,50,-0.30370283043368235,0.06429120740920582
0.4384422110552764,4.0,sb,6,50,-0.30370283043368235,0.06429120740920582
0.4384422110552764,4.0,c,7,50,0.0,0.0
0.4384422110552764,4.0,cb,8,50,0.0,0.0
0.4384422110552764,4.0,b,9,50,0.0,0.0
0.4384422110552764,4.0,bb,10,50,0.0,0.0
0.4433668341708543,4.0,u,1,50,0.19691252166143636,0.05492164622419107
0.4433668341708543,4.0,ub,2,50,-0.2956843079242987,0.06282626290161077
0.4433668341708543,4.0,d,3,50,-0.2956843079242987,0.06282626290161077
0.4433668341708543,4.0,db,4,50,0.19691252166143636,0.05492164622419107
0.4433668341708543,4.0,s,5,50,-0.2956843079242987,0.06282626290161077
0.4433668341708543,4.0,sb,6,50,-0.2956843079242987,0.06282626290161077
0.4433668341708543,4.0,c,7,50,0.0,0.0
0.4433668341708543,4.0,cb,8,50,0.0,0.0
0.4433668341708543,4.0,b,9,50,0.0,0.0
0.4433668341708543,4.0,bb,10,50,0.0,0.0
0.44829145728643216,4.0,u,1,50,0.18766205655166787,0.053055013320034865
0.44829145728643216,4.0,ub,2,50,-0.2878640030829335,0.06142130397352465
0.44829145728643216,4.0,d,3,50,-0.2878640030829335,0.06142130397352465
0.44829145728643216,4.0,db,4,50,0.18766205655166787,0.053055013320034865
0.44829145728643216,4.0,s,5,50,-0.2878640030829335,0.06142130397352465
0.44829145728643216,4.0,sb,6,50,-0.2878640030829335,0.06142130397352465
0.44829145728643216,4.0,c,7,50,0.0,0.0
0.44829145728643216,4.0,cb,8,50,0.0,0.0
0.44829145728643216,4.0,b,9,50,0.0,0.0
0.44829145728643216,4.0,bb,10,50,0.0,0.0
0.45321608040201006,4.0,u,1,50,0.17908313901499032,0.05131578323545434
0.45321608040201006,4.0,ub,2,50,-0.28022890622793517,0.06007269609359856
0.45321608040201006,4.0,d,3,50,-0.28022890622793517,0.06007269609359856
0.45321608040201006,4.0,db,4,50,0.17908313901499032,0.05131578323545434
0.45321608040201006,4.0,s,5,50,-0.28022890622793517,0.06007269609359856
0.45321608040201006,4.0,sb,6,50,-0.28022890622793517,0.06007269609359856
0.45321608040201006,4.0,c,7,50,0.0,0.0
0.45321608040201006,4.0,cb,8,50,0.0,0.0
0.45321608040201006,4.0,b,9,50,0.0,0.0
0.45321608040201006,4.0,bb,10,50,0.0,0.0
0.45814070351758795,4.0,u,1,50,0.17113426380292016,0.049699228281517335
0.45814070351758795,4.0,ub,2,50,-0.27276761951403367,0.05877693164777533
0.45814070351758795,4.0,d,3,50,-0.27276761951403367,0.05877693164777533
0.45814070351758795,4.0,db,4,50,0.17113426380292016,0.049699228281517335
0.45814070351758795,4.0,s,5,50,-0.27276761951403367,0.05877693164777533
0.45814070351758795,4.0,sb,6,50,-0.27276761951403367,0.05877693164777533
0.45814070351758795,4.0,c,7,50,0.0,0.0
0.45814070351758795,4.0,cb,8,50,0.0,0.0
0.45814070351758795,4.0,b,9,50,0.0,0.0
0.45814070351758795,4.0,bb,10,50,0.0,0.0
0.46306532663316585,4.0,u,1,50,0.16377560512012362,0.04820060844663794
0.46306532663316585,4.0,ub,2,50,-0.26547017265934203,0.057530611193663546
0.46306532663316585,4.0,d,3,50,-0.26547017265934203,0.057530611193663546
0.46306532663316585,4.0,db,4,50,0.16377560512012362,0.04820060844663794
0.46306532663316585,4.0,s,5,50,-0.26547017265934203,0.057530611193663546
0.46306532663316585,4.0,sb,6,50,-0.26547017265934203,0.057530611193663546
0.46306532663316585,4.0,c,7,50,0.0,0.0
0.46306532663316585,4.0,cb,8,50,0.0,0.0
0.46306532663316585,4.0,b,9,50,0.0,0.0
0.46306532663316585,4.0,bb,10,50,0.0,0.0
0.46798994974874375,4.0,u,1,50,0.15696901265988605,0.04681506539015541
0.46798994974874375,4.0,ub,2,50,-0.25832785769931754,0.05633043397572031
0.46798994974874375,4.0,d,3,50,-0.25832785769931754,0.05633043397572031
0.46798994974874375,4.0,db,4,50,0.15696901265988605,0.04681506539015541
0.46798994974874375,4.0,s,5,50,-0.25832785769931754,0.05633043397572031
0.46798994974874375,4.0,sb,6,50,-0.25832785769931754,0.05633043397572031
0.46798994974874375,4.0,c,7,50,0.0,0.0
0.46798994974874375,4.0,cb,8,50,0.0,0.0
0.46798994974874375,4.0,b,9,50,0.0,0.0
0.46798994974874375,4.0,bb,10,50,0.0,0.0
0.47291457286432165,4.0,u,1,50,0.15067800110068894,0.04553754176652012
0.47291457286432165,4.0,ub,2,50,-0.2513330809643442,0.05517319543319046
0.47291457286432165,4.0,d,3,50,-0.2513330809643442,0.05517319543319046
0.47291457286432165,4.0,db,4,50,0.15067800110068894,0.04553754176652012
0.47291457286432165,4.0,s,5,50,-0.2513330809643442,0.05517319543319046
0.47291457286432165,4.0,sb,6,50,-0.2513330809643442,0.05517319543319046
0.47291457286432165,4.0,c,7,50,0.0,0.0
0.47291457286432165,4.0,cb,8,50,0.0,0.0
0.47291457286432165,4.0,b,9,50,0.0,0.0
0.47291457286432165,4.0,bb,10,50,0.0,0.0
0.47783919597989954,4.0,u,1,50,0.1448677337057714,0.04436272649821409
0.47783919597989954,4.0,ub,2,50,-0.24447923063151994,0.054055789744683884
0.47783919597989954,4.0,d,3,50,-0.24447923063151994,0.054055789744683884
0.47783919597989954,4.0,db,4,50,0.1448677337057714,0.04436272649821409
0.47783919597989954,4.0,s,5,50,-0.24447923063151994,0.054055789744683884
0.47783919597989954,4.0,sb,6,50,-0.24447923063151994,0.054055789744683884
0.47783919597989954,4.0,c,7,50,0.0,0.0
0.47783919597989954,4.0,cb,8,50,0.0,0.0
0.47783919597989954,4.0,b,9,50,0.0,0.0
0.47783919597989954,4.0,bb,10,50,0.0,0.0
0.4827638190954774,4.0,u,1,50,0.13950500063677995,0.043285025926962095
0.4827638190954774,4.0,ub,2,50,-0.23776055834390766,0.05297521575148948
0.4827638190954774,4.0,d,3,50,-0.23776055834390766,0.05297521575148948
0.4827638190954774,4.0,db,4,50,0.13950500063677995,0.043285025926962095
0.4827638190954774,4.0,s,5,50,-0.23776055834390766,0.05297521575148948
0.4827638190954774,4.0,sb,6,50,-0.23776055834390766,0.05297521575148948
0.4827638190954774,4.0,c,7,50,0.0,0.0
0.4827638190954774,4.0,cb,8,50,0.0,0.0
0.4827638190954774,4.0,b,9,50,0.0,0.0
0.4827638190954774,4.0,bb,10,50,0.0,0.0
0.4876884422110553,4.0,u,1,50,0.1345581925618562,0.04229855988651678
0.4876884422110553,4.0,ub,2,50,-0.23117207352254493,0.05192858488262272
0.4876884422110553,4.0,d,3,50,-0.23117207352254493,0.05192858488262272
0.4876884422110553,4.0,db,4,50,0.1345581925618562,0.04229855988651678
0.4876884422110553,4.0,s,5,50,-0.23117207352254493,0.05192858488262272
0.4876884422110553,4.0,sb,6,50,-0.23117207352254493,0.05192858488262272
0.4876884422110553,4.0,c,7,50,0.0,0.0
0.4876884422110553,4.0,cb,8,50,0.0,0.0
0.4876884422110553,4.0,b,9,50,0.0,0.0
0.4876884422110553,4.0,bb,10,50,0.0,0.0
0.4926130653266332,4.0,u,1,50,0.12999727010788711,0.04139718074703453
0.4926130653266332,4.0,ub,2,50,-0.22470944911851334,0.050913129965107974
0.4926130653266332,4.0,d,3,50,-0.22470944911851334,0.050913129965107974
0.4926130653266332,4.0,db,4,50,0.12999727010788711,0.04139718074703453
0.4926130653266332,4.0,s,5,50,-0.22470944911851334,0.050913129965107974
0.4926130653266332,4.0,sb,6,50,-0.22470944911851334,0.050913129965107974
0.4926130653266332,4.0,c,7,50,0.0,0.0
0.4926130653266332,4.0,cb,8,50,0.0,0.0
0.4926130653266332,4.0,b,9,50,0.0,0.0
0.4926130653266332,4.0,bb,10,50,0.0,0.0
0.4975376884422111,4.0,u,1,50,0.12579372967623842,0.04057451249965224
0.4975376884422111,4.0,ub,2,50,-0.2183689376649042,0.04992621404059903
0.4975376884422111,4.0,d,3,50,-0.2183689376649042,0.04992621404059903
0.4975376884422111,4.0,db,4,50,0.12579372967623842,0.04057451249965224
0.4975376884422111,4.0,s,5,50,-0.2183689376649042,0.04992621404059903
0.4975376884422111,4.0,sb,6,50,-0.2183689376649042,0.04992621404059903
0.4975376884422111,4.0,c,7,50,0.0,0.0
0.4975376884422111,4.0,cb,8,50,0.0,0.0
0.4975376884422111,4.0,b,9,50,0.0,0.0
0.4975376884422111,4.0,bb,10,50,0.0,0.0
0.502462311557789,4.0,u,1,50,0.12192056611121156,0.03982400610677222
0.502462311557789,4.0,ub,2,50,-0.2121472965921895,0.0489653385222639
0.502462311557789,4.0,d,3,50,-0.2121472965921895,0.0489653385222639
0.502462311557789,4.0,db,4,50,0.12192056611121156,0.03982400610677222
0.502462311557789,4.0,s,5,50,-0.2121472965921895,0.0489653385222639
0.502462311557789,4.0,sb,6,50,-0.2121472965921895,0.0489653385222639
0.502462311557789,4.0,c,7,50,0.0,0.0
0.502462311557789,4.0,cb,8,50,0.0,0.0
0.502462311557789,4.0,b,9,50,0.0,0.0
0.502462311557789,4.0,bb,10,50,0.0,0.0
0.5073869346733668,4.0,u,1,50,0.11835223268080393,0.03913900674902223
0.5073869346733668,4.0,ub,2,50,-0.20604172186585978,0.04802815021278911
0.5073869346733668,4.0,d,3,50,-0.20604172186585978,0.04802815021278911
0.5073869346733668,4.0,db,4,50,0.11835223268080393,0.03913900674902223
0.5073869346733668,4.0,s,5,50,-0.20604172186585978,0.04802815021278911
0.5073869346733668,4.0,sb,6,50,-0.20604172186585978,0.04802815021278911
0.5073869346733668,4.0,c,7,50,0.0,0.0
0.5073869346733668,4.0,cb,8,50,0.0,0.0
0.5073869346733668,4.0,b,9,50,0.0,0.0
0.5073869346733668,4.0,bb,10,50,0.0,0.0
0.5123115577889448,4.0,u,1,50,0.1150645988001811,0.03851282832748662
0.5123115577889448,4.0,ub,2,50,-0.2000497890927722,0.04711244686498911
0.5123115577889448,4.0,d,3,50,-0.2000497890927722,0.04711244686498911
0.5123115577889448,4.0,db,4,50,0.1150645988001811,0.03851282832748662
0.5123115577889448,4.0,s,5,50,-0.2000497890927722,0.04711244686498911
0.5123115577889448,4.0,sb,6,50,-0.2000497890927722,0.04711244686498911
0.5123115577889448,4.0,c,7,50,0.0,0.0
0.5123115577889448,4.0,cb,8,50,0.0,0.0
0.5123115577889448,4.0,b,9,50,0.0,0.0
0.5123115577889448,4.0,bb,10,50,0.0,0.0
0.5172361809045226,4.0,u,1,50,0.11203490589967839,0.03793883065405026
0.5172361809045226,4.0,ub,2,50,-0.19416940132297777,0.04621618110128685
0.5172361809045226,4.0,d,3,50,-0.19416940132297777,0.04621618110128685
0.5172361809045226,4.0,db,4,50,0.11203490589967839,0.03793883065405026
0.5172361809045226,4.0,s,5,50,-0.19416940132297777,0.04621618110128685
0.5172361809045226,4.0,sb,6,50,-0.19416940132297777,0.04621618110128685
0.5172361809045226,4.0,c,7,50,0.0,0.0
0.5172361809045226,4.0,cb,8,50,0.0,0.0
0.5172361809045226,4.0,b,9,50,0.0,0.0
0.5172361809045226,4.0,bb,10,50,0.0,0.0
0.5221608040201006,4.0,u,1,50,0.10924172181119746,0.037410495157594266
0.5221608040201006,4.0,ub,2,50,-0.18839874284737299,0.04533746261835262
0.5221608040201006,4.0,d,3,50,-0.18839874284737299,0.04533746261835262
0.5221608040201006,4.0,db,4,50,0.10924172181119746,0.037410495157594266
0.5221608040201006,4.0,s,5,50,-0.18839874284737299,0.04533746261835262
0.5221608040201006,4.0,sb,6,50,-0.18839874284737299,0.04533746261835262
0.5221608040201006,4.0,c,7,50,0.0,0.0
0.5221608040201006,4.0,cb,8,50,0.0,0.0
0.5221608040201006,4.0,b,9,50,0.0,0.0
0.5221608040201006,4.0,bb,10,50,0.0,0.0
0.5270854271356784,4.0,u,1,50,0.1066648940196331,0.03692149558195988
0.5270854271356784,4.0,ub,2,50,-0.18273623835883213,0.044474558690131734
0.5270854271356784,4.0,d,3,50,-0.18273623835883213,0.044474558690131734
0.5270854271356784,4.0,db,4,50,0.1066648940196331,0.03692149558195988
0.5270854271356784,4.0,s,5,50,-0.18273623835883213,0.044474558690131734
0.5270854271356784,4.0,sb,6,50,-0.18273623835883213,0.044474558690131734
0.5270854271356784,4.0,c,7,50,0.0,0.0
0.5270854271356784,4.0,cb,8,50,0.0,0.0
0.5270854271356784,4.0,b,9,50,0.0,0.0
0.5270854271356784,4.0,bb,10,50,0.0,0.0
0.5320100502512564,4.0,u,1,50,0.10428550209948848,0.03646576096062093
0.5320100502512564,4.0,ub,2,50,-0.1771805169059484,0.04362589304859473
0.5320100502512564,4.0,d,3,50,-0.1771805169059484,0.04362589304859473
0.5320100502512564,4.0,db,4,50,0.10428550209948848,0.03646576096062093
0.5320100502512564,4.0,s,5,50,-0.1771805169059484,0.04362589304859473
0.5320100502512564,4.0,sb,6,50,-0.1771805169059484,0.04362589304859473
0.5320100502512564,4.0,c,7,50,0.0,0.0
0.5320100502512564,4.0,cb,8,50,0.0,0.0
0.5320100502512564,4.0,b,9,50,0.0,0.0
0.5320100502512564,4.0,bb,10,50,0.0,0.0
0.5369346733668342,4.0,u,1,50,0.1020858096311947,0.036037529023795
0.5369346733668342,4.0,ub,2,50,-0.17173038012461977,0.042790043269127186
0.5369346733668342,4.0,d,3,50,-0.17173038012461977,0.042790043269127186
0.5369346733668342,4.0,db,4,50,0.1020858096311947,0.036037529023795
0.5369346733668342,4.0,s,5,50,-0.17173038012461977,0.042790043269127186
0.5369346733668342,4.0,sb,6,50,-0.17173038012461977,0.042790043269127186
0.5369346733668342,4.0,c,7,50,0.0,0.0
0.5369346733668342,4.0,cb,8,50,0.0,0.0
0.5369346733668342,4.0,b,9,50,0.0,0.0
0.5369346733668342,4.0,bb,10,50,0.0,0.0
0.541859296482412,4.0,u,1,50,0.1000492158668643,0.03563138903695989
0.541859296482412,4.0,ub,2,50,-0.16638477428381815,0.04196573681930754
0.541859296482412,4.0,d,3,50,-0.16638477428381815,0.04196573681930754
0.541859296482412,4.0,db,4,50,0.1000492158668643,0.03563138903695989
0.541859296482412,4.0,s,5,50,-0.16638477428381815,0.04196573681930754
0.541859296482412,4.0,sb,6,50,-0.16638477428381815,0.04196573681930754
0.541859296482412,4.0,c,7,50,0.0,0.0
0.541859296482412,4.0,cb,8,50,0.0,0.0
0.541859296482412,4.0,b,9,50,0.0,0.0
0.541859296482412,4.0,bb,10,50,0.0,0.0
0.54678391959799,4.0,u,1,50,0.09816020739133409,0.03524231381688926
0.54678391959799,4.0,ub,2,50,-0.1611427657283998,0.041151845948384475
0.54678391959799,4.0,d,3,50,-0.1611427657283998,0.041151845948384475
0.54678391959799,4.0,db,4,50,0.09816020739133409,0.03524231381688926
0.54678391959799,4.0,s,5,50,-0.1611427657283998,0.041151845948384475
0.54678391959799,4.0,sb,6,50,-0.1611427657283998,0.041151845948384475
0.54678391959799,4.0,c,7,50,0.0,0.0
0.54678391959799,4.0,cb,8,50,0.0,0.0
0.54678391959799,4.0,b,9,50,0.0,0.0
0.54678391959799,4.0,bb,10,50,0.0,0.0
0.5517085427135678,4.0,u,1,50,0.09640431000141207,0.034865681279491356
0.5517085427135678,4.0,ub,2,50,-0.15600351934409443,0.04034738160261949
0.5517085427135678,4.0,d,3,50,-0.15600351934409443,0.04034738160261949
0.5517085427135678,4.0,db,4,50,0.09640431000141207,0.034865681279491356
0.5517085427135678,4.0,s,5,50,-0.15600351934409443,0.04034738160261949
0.5517085427135678,4.0,sb,6,50,-0.15600351934409443,0.04034738160261949
0.5517085427135678,4.0,c,7,50,0.0,0.0
0.5517085427135678,4.0,cb,8,50,0.0,0.0
0.5517085427135678,4.0,b,9,50,0.0,0.0
0.5517085427135678,4.0,bb,10,50,0.0,0.0
0.5566331658291458,4.0,u,1,50,0.09476804100427218,0.0344972863250428
0.5566331658291458,4.0,ub,2,50,-0.15096627970818213,0.03955148655117625
0.5566331658291458,4.0,d,3,50,-0.15096627970818213,0.03955148655117625
0.5566331658291458,4.0,db,4,50,0.09476804100427218,0.0344972863250428
0.5566331658291458,4.0,s,5,50,-0.15096627970818213,0.03955148655117625
0.5566331658291458,4.0,sb,6,50,-0.15096627970818213,0.03955148655117625
0.5566331658291458,4.0,c,7,50,0.0,0.0
0.5566331658291458,4.0,cb,8,50,0.0,0.0
0.5566331658291458,4.0,b,9,50,0.0,0.0
0.5566331658291458,4.0,bb,10,50,0.0,0.0
0.5615577889447236,4.0,u,1,50,0.09323886211495712,0.03413334416353214
0.5615577889447236,4.0,ub,2,50,-0.14603035462417224,0.03876342790043206
0.5615577889447236,4.0,d,3,50,-0.14603035462417224,0.03876342790043206
0.5615577889447236,4.0,db,4,50,0.09323886211495712,0.03413334416353214
0.5615577889447236,4.0,s,5,50,-0.14603035462417224,0.03876342790043206
0.5615577889447236,4.0,sb,6,50,-0.14603035462417224,0.03876342790043206
0.5615577889447236,4.0,c,7,50,0.0,0.0
0.5615577889447236,4.0,cb,8,50,0.0,0.0
0.5615577889447236,4.0,b,9,50,0.0,0.0
0.5615577889447236,4.0,bb,10,50,0.0,0.0
0.5664824120603016,4.0,u,1,50,0.09180513311296647,0.03377048634279631
0.5664824120603016,4.0,ub,2,50,-0.1411951007703021,0.03798258916330128
0.5664824120603016,4.0,d,3,50,-0.1411951007703021,0.03798258916330128
0.5664824120603016,4.0,db,4,50,0.09180513311296647,0.03377048634279631
0.5664824120603016,4.0,s,5,50,-0.1411951007703021,0.03798258916330128
0.5664824120603016,4.0,sb,6,50,-0.1411951007703021,0.03798258916330128
0.5664824120603016,4.0,c,7,50,0.0,0.0
0.5664824120603016,4.0,cb,8,50,0.0,0.0
0.5664824120603016,4.0,b,9,50,0.0,0.0
0.5664824120603016,4.0,bb,10,50,0.0,0.0
0.5714070351758794,4.0,u,1,50,0.0904560663989425,0.033405750789990425
0.5714070351758794,4.0,ub,2,50,-0.13645991122017911,0.0372084620359575
0.5714070351758794,4.0,d,3,50,-0.13645991122017911,0.0372084620359575
0.5714070351758794,4.0,db,4,50,0.0904560663989425,0.033405750789990425
0.5714070351758794,4.0,s,5,50,-0.13645991122017911,0.0372084620359575
0.5714070351758794,4.0,sb,6,50,-0.13645991122017911,0.0372084620359575
0.5714070351758794,4.0,c,7,50,0.0,0.0
0.5714070351758794,4.0,cb,8,50,0.0,0.0
0.5714070351758794,4.0,b,9,50,0.0,0.0
0.5714070351758794,4.0,bb,10,50,0.0,0.0
0.5763316582914573,4.0,u,1,50,0.08918168257451776,0.033036567140397995
0.5763316582914573,4.0,ub,2,50,-0.13182420461963085,0.03644063801839378
0.5763316582914573,4.0,d,3,50,-0.13182420461963085,0.03644063801839378
0.5763316582914573,4.0,db,4,50,0.08918168257451776,0.033036567140397995
0.5763316582914573,4.0,s,5,50,-0.13182420461963085,0.03644063801839378
0.5763316582914573,4.0,sb,6,50,-0.13182420461963085,0.03644063801839378
0.5763316582914573,4.0,c,7,50,0.0,0.0
0.5763316582914573,4.0,cb,8,50,0.0,0.0
0.5763316582914573,4.0,b,9,50,0.0,0.0
0.5763316582914573,4.0,bb,10,50,0.0,0.0
0.5812562814070352,4.0,u,1,50,0.08797276715146359,0.03266073853318632
0.5812562814070352,4.0,ub,2,50,-0.1272874158270646,0.03567879999862652
0.5812562814070352,4.0,d,3,50,-0.1272874158270646,0.03567879999862652
0.5812562814070352,4.0,db,4,50,0.08797276715146359,0.03266073853318632
0.5812562814070352,4.0,s,5,50,-0.1272874158270646,0.03567879999862652
0.5812562814070352,4.0,sb,6,50,-0.1272874158270646,0.03567879999862652
0.5812562814070352,4.0,c,7,50,0.0,0.0
0.5812562814070352,4.0,cb,8,50,0.0,0.0
0.5812562814070352,4.0,b,9,50,0.0,0.0
0.5812562814070352,4.0,bb,10,50,0.0,0.0
0.5861809045226131,4.0,u,1,50,0.08682082848036533,0.03227642092443379
0.5861809045226131,4.0,ub,2,50,-0.12284898784556758,0.03492271390376457
0.5861809045226131,4.0,d,3,50,-0.12284898784556758,0.03492271390376457
0.5861809045226131,4.0,db,4,50,0.08682082848036533,0.03227642092443379
0.5861809045226131,4.0,s,5,50,-0.12284898784556758,0.03492271390376457
0.5861809045226131,4.0,sb,6,50,-0.12284898784556758,0.03492271390376457
0.5861809045226131,4.0,c,7,50,0.0,0.0
0.5861809045226131,4.0,cb,8,50,0.0,0.0
0.5861809045226131,4.0,b,9,50,0.0,0.0
0.5861809045226131,4.0,bb,10,50,0.0,0.0
0.591105527638191,4.0,u,1,50,0.08571805697415008,0.031882100821960704
0.591105527638191,4.0,ub,2,50,-0.11850836489382804,0.0341722205051457
0.591105527638191,4.0,d,3,50,-0.11850836489382804,0.0341722205051457
0.591105527638191,4.0,db,4,50,0.08571805697415008,0.031882100821960704
0.591105527638191,4.0,s,5,50,-0.11850836489382804,0.0341722205051457
0.591105527638191,4.0,sb,6,50,-0.11850836489382804,0.0341722205051457
0.591105527638191,4.0,c,7,50,0.0,0.0
0.591105527638191,4.0,cb,8,50,0.0,0.0
0.591105527638191,4.0,b,9,50,0.0,0.0
0.591105527638191,4.0,bb,10,50,0.0,0.0
0.5960301507537689,4.0,u,1,50,0.084657285687884,0.03147657219783571
0.5960301507537689,4.0,ub,2,50,-0.11426498647989812,0.03342722744976118
0.5960301507537689,4.0,d,3,50,-0.11426498647989812,0.03342722744976118
0.5960301507537689,4.0,db,4,50,0.084657285687884,0.03147657219783571
0.5960301507537689,4.0,s,5,50,-0.11426498647989812,0.03342722744976118
0.5960301507537689,4.0,sb,6,50,-0.11426498647989812,0.03342722744976118
0.5960301507537689,4.0,c,7,50,0.0,0.0
0.5960301507537689,4.0,cb,8,50,0.0,0.0
0.5960301507537689,4.0,b,9,50,0.0,0.0
0.5960301507537689,4.0,bb,10,50,0.0,0.0
0.6009547738693468,4.0,u,1,50,0.08363195230332723,0.031058913192246473
0.6009547738693468,4.0,ub,2,50,-0.11011828235703174,0.03268770157638527
0.6009547738693468,4.0,d,3,50,-0.11011828235703174,0.03268770157638527
0.6009547738693468,4.0,db,4,50,0.08363195230332723,0.031058913192246473
0.6009547738693468,4.0,s,5,50,-0.11011828235703174,0.03268770157638527
0.6009547738693468,4.0,sb,6,50,-0.11011828235703174,0.03268770157638527
0.6009547738693468,4.0,c,7,50,0.0,0.0
0.6009547738693468,4.0,cb,8,50,0.0,0.0
0.6009547738693468,4.0,b,9,50,0.0,0.0
0.6009547738693468,4.0,bb,10,50,0.0,0.0
0.6058793969849247,4.0,u,1,50,0.0826360625547684,0.03062846309246055
0.6058793969849247,4.0,ub,2,50,-0.10606766825447986,0.031953661562419806
0.6058793969849247,4.0,d,3,50,-0.10606766825447986,0.031953661562419806
0.6058793969849247,4.0,db,4,50,0.0826360625547684,0.03062846309246055
0.6058793969849247,4.0,s,5,50,-0.10606766825447986,0.031953661562419806
0.6058793969849247,4.0,sb,6,50,-0.10606766825447986,0.031953661562419806
0.6058793969849247,4.0,c,7,50,0.0,0.0
0.6058793969849247,4.0,cb,8,50,0.0,0.0
0.6058793969849247,4.0,b,9,50,0.0,0.0
0.6058793969849247,4.0,bb,10,50,0.0,0.0
0.6108040201005025,4.0,u,1,50,0.08166415512162635,0.03018479995591528
0.6108040201005025,4.0,ub,2,50,-0.10211254228834292,0.031225170936459185
0.6108040201005025,4.0,d,3,50,-0.10211254228834292,0.031225170936459185
0.6108040201005025,4.0,db,4,50,0.08166415512162635,0.03018479995591528
0.6108040201005025,4.0,s,5,50,-0.10211254228834292,0.031225170936459185
0.6108040201005025,4.0,sb,6,50,-0.10211254228834292,0.031225170936459185
0.6108040201005025,4.0,c,7,50,0.0,0.0
0.6108040201005025,4.0,cb,8,50,0.0,0.0
0.6108040201005025,4.0,b,9,50,0.0,0.0
0.6108040201005025,4.0,bb,10,50,0.0,0.0
0.6157286432160805,4.0,u,1,50,0.0807112680031883,0.029727719148045728
0.6157286432160805,4.0,ub,2,50,-0.09825228196852272,0.030502331481972456
0.6157286432160805,4.0,d,3,50,-0.09825228196852272,0.030502331481972456
0.6157286432160805,4.0,db,4,50,0.0807112680031883,0.029727719148045728
0.6157286432160805,4.0,s,5,50,-0.09825228196852272,0.030502331481972456
0.6157286432160805,4.0,sb,6,50,-0.09825228196852272,0.030502331481972456
0.6157286432160805,4.0,c,7,50,0.0,0.0
0.6157286432160805,4.0,cb,8,50,0.0,0.0
0.6157286432160805,4.0,b,9,50,0.0,0.0
0.6157286432160805,4.0,bb,10,50,0.0,0.0
0.6206532663316583,4.0,u,1,50,0.07977290638161616,0.02925721298298686
0.6206532663316583,4.0,ub,2,50,-0.09448624172758546,0.029785277049234164
0.6206532663316583,4.0,d,3,50,-0.09448624172758546,0.029785277049234164
0.6206532663316583,4.0,db,4,50,0.07977290638161616,0.02925721298298686
0.6206532663316583,4.0,s,5,50,-0.09448624172758546,0.029785277049234164
0.6206532663316583,4.0,sb,6,50,-0.09448624172758546,0.029785277049234164
0.6206532663316583,4.0,c,7,50,0.0,0.0
0.6206532663316583,4.0,cb,8,50,0.0,0.0
