x,kT,Q2,flavor,flavor_index,nrep,collins_mean,collins_std
0.41585858585858587,0.30696969696969695,4.0,unf,3,50,-0.15440799477384634,0.07159118242466145
0.41585858585858587,0.31686868686868686,4.0,fav,1,50,0.0385361420063271,0.029967271201228336
0.41585858585858587,0.31686868686868686,4.0,unf,3,50,-0.15124160556852334,0.06966338921864731
0.41585858585858587,0.32676767676767676,4.0,fav,1,50,0.03802686840035466,0.029306535497027785
0.41585858585858587,0.32676767676767676,4.0,unf,3,50,-0.14804544822440743,0.06772616313784371
0.41585858585858587,0.33666666666666667,4.0,fav,1,50,0.037510243430525274,0.028640664517797027
0.41585858585858587,0.33666666666666667,4.0,unf,3,50,-0.14482445665112553,0.06578294777029377
0.41585858585858587,0.3465656565656566,4.0,fav,1,50,0.03698686281584284,0.027970684004641245
0.41585858585858587,0.3465656565656566,4.0,unf,3,50,-0.1415834991162672,0.06383711628641998
0.41585858585858587,0.3564646464646465,4.0,fav,1,50,0.036457319657021516,0.027297606125426303
0.41585858585858587,0.3564646464646465,4.0,unf,3,50,-0.13832736647104416,0.061891962710997325
0.41585858585858587,0.36636363636363634,4.0,fav,1,50,0.03592220326698693,0.026622427149967712
0.41585858585858587,0.36636363636363634,4.0,unf,3,50,-0.13506076093724098,0.059950693745970056
0.41585858585858587,0.37626262626262624,4.0,fav,1,50,0.035382098039566275,0.025946125233214167
0.41585858585858587,0.37626262626262624,4.0,unf,3,50,-0.13178828548825844,0.05801642116904315
0.41585858585858587,0.38616161616161615,4.0,fav,1,50,0.03483758235930476,0.025269658312666317
0.41585858585858587,0.38616161616161615,4.0,unf,3,50,-0.12851443385326397,0.05609215482930479
0.41585858585858587,0.39606060606060606,4.0,fav,1,50,0.03428922755510106,0.024593962125587076
0.41585858585858587,0.39606060606060606,4.0,unf,3,50,-0.1252435811696163,0.05418079625743613
0.41585858585858587,0.40595959595959596,4.0,fav,1,50,0.03373759690010612,0.02391994835085555
0.41585858585858587,0.40595959595959596,4.0,unf,3,50,-0.12197997530484343,0.05228513290437667
0.41585858585858587,0.41585858585858587,4.0,fav,1,50,0.033183244660073045,0.023248502879606704
0.41585858585858587,0.41585858585858587,4.0,unf,3,50,-0.11872772886555592,0.050407833018668684
0.41585858585858587,0.4257575757575757,4.0,fav,1,50,0.03262671519208811,0.02258048421807763
0.41585858585858587,0.4257575757575757,4.0,unf,3,50,-0.11549081190679086,0.048551441169122564
0.41585858585858587,0.43565656565656563,4.0,fav,1,50,0.03206854209535109,0.02191672202535955
0.41585858585858587,0.43565656565656563,4.0,unf,3,50,-0.11227304535143501,0.04671837441595608
0.41585858585858587,0.44555555555555554,4.0,fav,1,50,0.03150924741541178,0.021258015788031496
0.41585858585858587,0.44555555555555554,4.0,unf,3,50,-0.10907809512559145,0.0449109191301764
0.41585858585858587,0.45545454545454545,4.0,fav,1,50,0.03094934090300832,0.020605133632933592
0.41585858585858587,0.45545454545454545,4.0,unf,3,50,-0.10590946701204959,0.043131228457737474
0.41585858585858587,0.46535353535353535,4.0,fav,1,50,0.030389319328394414,0.01995881127862499
0.41585858585858587,0.46535353535353535,4.0,unf,3,50,-0.10277050222042444,0.04138132042190882
0.41585858585858587,0.47525252525252526,4.0,fav,1,50,0.029829665851787156,0.01931975112536853
0.41585858585858587,0.47525252525252526,4.0,unf,3,50,-0.09966437366905634,0.03966307665437491
0.41585858585858587,0.4851515151515151,4.0,fav,1,50,0.029270849450316865,0.018688621482793395
0.41585858585858587,0.4851515151515151,4.0,unf,3,50,-0.09659408297043415,0.0379782417428444
0.41585858585858587,0.495050505050505,4.0,fav,1,50,0.02871332440161607,0.018066055933708934
0.41585858585858587,0.495050505050505,4.0,unf,3,50,-0.09356245810873368,0.036328423180405814
0.41585858585858587,0.5049494949494949,4.0,fav,1,50,0.028157529823947446,0.017452652831880754
0.41585858585858587,0.5049494949494949,4.0,unf,3,50,-0.09057215179506699,0.03471509189952049
0.41585858585858587,0.5148484848484849,4.0,fav,1,50,0.027603889272542332,0.01684897493093311
0.41585858585858587,0.5148484848484849,4.0,unf,3,50,-0.08762564048322781,0.033139583371396164
0.41585858585858587,0.5247474747474747,4.0,fav,1,50,0.02705281039160115,0.01625554914091413
0.41585858585858587,0.5247474747474747,4.0,unf,3,50,-0.08472522402610787,0.03160309924953399
0.41585858585858587,0.5346464646464646,4.0,fav,1,50,0.026504684621198503,0.015672866408446454
0.41585858585858587,0.5346464646464646,4.0,unf,3,50,-0.08187302595055318,0.030106709534468933
0.41585858585858587,0.5445454545454546,4.0,fav,1,50,0.02595988695813686,0.015101381715793082
0.41585858585858587,0.5445454545454546,4.0,unf,3,50,-0.07907099432624314,0.028651355235103638
0.41585858585858587,0.5544444444444444,4.0,fav,1,50,0.025418775769606158,0.014541514193589115
0.41585858585858587,0.5544444444444444,4.0,unf,3,50,-0.07632090320220444,0.02723785150054448
0.41585858585858587,0.5643434343434344,4.0,fav,1,50,0.024881692658332562,0.01399364734142688
0.41585858585858587,0.5643434343434344,4.0,unf,3,50,-0.07362435458283095,0.02586689119490912
0.41585858585858587,0.5742424242424242,4.0,fav,1,50,0.024348962377737548,0.013458129349936157
0.41585858585858587,0.5742424242424242,4.0,unf,3,50,-0.07098278091376369,0.02453904888614634
0.41585858585858587,0.5841414141414141,4.0,fav,1,50,0.0238208927954804,0.012935273517464386
0.41585858585858587,0.5841414141414141,4.0,unf,3,50,-0.06839744804669669,0.02325478521834793
0.41585858585858587,0.594040404040404,4.0,fav,1,50,0.023297774903622174,0.01242535875394165
0.41585858585858587,0.594040404040404,4.0,unf,3,50,-0.06586945865111347,0.022014451635247158
0.41585858585858587,0.6039393939393939,4.0,fav,1,50,0.022779882873528178,0.011928630164003879
0.41585858585858587,0.6039393939393939,4.0,unf,3,50,-0.0633997560401193,0.020818295420362953
0.41585858585858587,0.6138383838383838,4.0,fav,1,50,0.022267474153518308,0.01144529970094994
0.41585858585858587,0.6138383838383838,4.0,unf,3,50,-0.06098912837691734,0.01966646501635512
0.41585858585858587,0.6237373737373737,4.0,fav,1,50,0.021760789607181863,0.010975546882623753
0.41585858585858587,0.6237373737373737,4.0,unf,3,50,-0.05863821322807165,0.018559015582269852
0.41585858585858587,0.6336363636363637,4.0,fav,1,50,0.02126005369019313,0.0105195195598445
0.41585858585858587,0.6336363636363637,4.0,unf,3,50,-0.05634750242950263,0.01749591474208122
0.41585858585858587,0.6435353535353535,4.0,fav,1,50,0.020765474663398665,0.010077334727564068
0.41585858585858587,0.6435353535353535,4.0,unf,3,50,-0.0541173472311638,0.016477048470759537
0.41585858585858587,0.6534343434343434,4.0,fav,1,50,0.02027724483989468,0.00964907936851915
0.41585858585858587,0.6534343434343434,4.0,unf,3,50,-0.05194796368653983,0.01550222705438887
0.41585858585858587,0.6633333333333333,4.0,fav,1,50,0.019795540863773713,0.00923481131878291
0.41585858585858587,0.6633333333333333,4.0,unf,3,50,-0.0498394382534797,0.014571191047851996
0.41585858585858587,0.6732323232323232,4.0,fav,1,50,0.01932052401819341,0.008834560144327045
0.41585858585858587,0.6732323232323232,4.0,unf,3,50,-0.04779173357342065,0.013683617136412904
0.41585858585858587,0.6831313131313131,4.0,fav,1,50,0.018852340560406477,0.008448328017509844
0.41585858585858587,0.6831313131313131,4.0,unf,3,50,-0.04580469439675856,0.012839123785201866
0.41585858585858587,0.693030303030303,4.0,fav,1,50,0.018391122081388614,0.008076090582347224
0.41585858585858587,0.693030303030303,4.0,unf,3,50,-0.04387805362296818,0.012037276532211367
0.41585858585858587,0.702929292929293,4.0,fav,1,50,0.01793698588771112,0.0077177977975498155
0.41585858585858587,0.702929292929293,4.0,unf,3,50,-0.042011438425055087,0.011277592745227742
0.41585858585858587,0.7128282828282828,4.0,fav,1,50,0.017490035403324406,0.007373374746683449
0.41585858585858587,0.7128282828282828,4.0,unf,3,50,-0.04020437642902339,0.010559545621036852
0.41585858585858587,0.7227272727272727,4.0,fav,1,50,0.017050360588949945,0.0070427224055007774
0.41585858585858587,0.7227272727272727,4.0,unf,3,50,-0.03845630192025092,0.009882567157234507
0.41585858585858587,0.7326262626262626,4.0,fav,1,50,0.016618038376817565,0.0067257183575885745
0.41585858585858587,0.7326262626262626,4.0,unf,3,50,-0.036766562049967595,0.009246049776038144
0.41585858585858587,0.7425252525252525,4.0,fav,1,50,0.016193133118534396,0.006422217451065285
0.41585858585858587,0.7425252525252525,4.0,unf,3,50,-0.035134423016417476,0.008649346231721203
0.41585858585858587,0.7524242424242424,4.0,fav,1,50,0.015775697043928266,0.006132052391248233
0.41585858585858587,0.7524242424242424,4.0,unf,3,50,-0.033559076196737966,0.008091767399333157
0.41585858585858587,0.7623232323232323,4.0,fav,1,50,0.015365770728773775,0.005855034267074693
0.41585858585858587,0.7623232323232323,4.0,unf,3,50,-0.032039644207099954,0.007572577538830109
0.41585858585858587,0.7722222222222221,4.0,fav,1,50,0.014963383569379487,0.005590953012686845
0.41585858585858587,0.7722222222222221,4.0,unf,3,50,-0.03057518687020428,0.007090986679099398
0.41585858585858587,0.7821212121212121,4.0,fav,1,50,0.014568554262093055,0.00533957781000744
0.41585858585858587,0.7821212121212121,4.0,unf,3,50,-0.029164707070815234,0.006646139900177627
0.41585858585858587,0.792020202020202,4.0,fav,1,50,0.014181291285862764,0.005100657443333352
0.41585858585858587,0.792020202020202,4.0,unf,3,50,-0.027807156481613846,0.006237103540987059
0.41585858585858587,0.8019191919191919,4.0,fav,1,50,0.013801593386081522,0.004873920622852189
0.41585858585858587,0.8019191919191919,4.0,unf,3,50,-0.02650144114326653,0.005862848749144782
0.41585858585858587,0.8118181818181818,4.0,fav,1,50,0.01342945005803023,0.004659076300347289
0.41585858585858587,0.8118181818181818,4.0,unf,3,50,-0.025246426884214843,0.005522233322238857
0.41585858585858587,0.8217171717171717,4.0,fav,1,50,0.01306484202833135,0.004455814006864278
0.41585858585858587,0.8217171717171717,4.0,unf,3,50,-0.02404094456728824,0.005213983428784835
0.41585858585858587,0.8316161616161616,4.0,fav,1,50,0.012707741732919895,0.004263804248302555
0.41585858585858587,0.8316161616161616,4.0,unf,3,50,-0.022883795151820284,0.004936677445439376
0.41585858585858587,0.8415151515151514,4.0,fav,1,50,0.012358113790137657,0.004082699000159576
0.41585858585858587,0.8415151515151514,4.0,unf,3,50,-0.021773754561492806,0.0046887346452071784
0.41585858585858587,0.8514141414141414,4.0,fav,1,50,0.012015915467655423,0.003912132346284787
0.41585858585858587,0.8514141414141414,4.0,unf,3,50,-0.020709578349642564,0.004468411619111306
0.41585858585858587,0.8613131313131313,4.0,fav,1,50,0.011681097142028158,0.0037517213077272603
0.41585858585858587,0.8613131313131313,4.0,unf,3,50,-0.01969000615522767,0.004273808928869224
0.41585858585858587,0.8712121212121212,4.0,fav,1,50,0.01135360274978779,0.0036010669058596503
0.41585858585858587,0.8712121212121212,4.0,unf,3,50,-0.01871376594406305,0.004102889489900117
0.41585858585858587,0.8811111111111111,4.0,fav,1,50,0.011033370229077584,0.0034597554983549364
0.41585858585858587,0.8811111111111111,4.0,unf,3,50,-0.017779578031289305,0.003953508668013697
0.41585858585858587,0.891010101010101,4.0,fav,1,50,0.010720331950930197,0.003327360416981201
0.41585858585858587,0.891010101010101,4.0,unf,3,50,-0.016886158882332244,0.0038234543287401675
0.41585858585858587,0.9009090909090909,4.0,fav,1,50,0.010414415139388115,0.003203443922662998
0.41585858585858587,0.9009090909090909,4.0,unf,3,50,-0.016032224690837208,0.0037104935186477767
0.41585858585858587,0.9108080808080807,4.0,fav,1,50,0.010115542279759668,0.0030875594764109946
0.41585858585858587,0.9108080808080807,4.0,unf,3,50,-0.015216494733219541,0.0036124214785900615
0.41585858585858587,0.9207070707070707,4.0,fav,1,50,0.00982363151439604,0.0029792543056196717
0.41585858585858587,0.9207070707070707,4.0,unf,3,50,-0.014437694500557841,0.003527108518848334
0.41585858585858587,0.9306060606060605,4.0,fav,1,50,0.009538597025464031,0.0028780722253825184
0.41585858585858587,0.9306060606060605,4.0,unf,3,50,-0.013694558609567021,0.003452540909492313
0.41585858585858587,0.9405050505050505,4.0,fav,1,50,0.009260349404275578,0.0027835566556651953
0.41585858585858587,0.9405050505050505,4.0,unf,3,50,-0.012985833495323406,0.0033868531220877943
0.41585858585858587,0.9504040404040404,4.0,fav,1,50,0.008988796006818093,0.0026952537592541516
0.41585858585858587,0.9504040404040404,4.0,unf,3,50,-0.012310279889272538,0.003328350159281786
0.41585858585858587,0.9603030303030302,4.0,fav,1,50,0.008723841295208817,0.0026127156140070855
0.41585858585858587,0.9603030303030302,4.0,unf,3,50,-0.011666675086832097,0.0032755200053478997
0.41585858585858587,0.9702020202020202,4.0,fav,1,50,0.00846538716487205,0.00253550332726995
0.41585858585858587,0.9702020202020202,4.0,unf,3,50,-0.011053815009607771,0.0032270372107823793
0.41585858585858587,0.98010101010101,4.0,fav,1,50,0.008213333257309502,0.002463190000965017
0.41585858585858587,0.98010101010101,4.0,unf,3,50,-0.01047051606786998,0.003181759208695681
0.41585858585858587,0.99,4.0,fav,1,50,0.007967577258401443,0.002395363462661336
0.41585858585858587,0.99,4.0,unf,3,50,-0.009915616829494718,0.0031387171795735393
0.4257575757575757,0.01,4.0,fav,1,50,0.044952109905084914,0.04016171891866551
0.4257575757575757,0.01,4.0,unf,3,50,-0.21124762304714004,0.10866558037628711
0.4257575757575757,0.0198989898989899,4.0,fav,1,50,0.044921834604289446,0.04011840075509477
0.4257575757575757,0.0198989898989899,4.0,unf,3,50,-0.21102488722365895,0.10851977172853727
0.4257575757575757,0.029797979797979796,4.0,fav,1,50,0.044871565092903964,0.04004650167296943
0.4257575757575757,0.029797979797979796,4.0,unf,3,50,-0.21065520209962837,0.10827782906169786
0.4257575757575757,0.039696969696969696,4.0,fav,1,50,0.044801380227160285,0.039946174608781235
0.4257575757575757,0.039696969696969696,4.0,unf,3,50,-0.2101393683897616,0.10794036982492734
0.4257575757575757,0.049595959595959596,4.0,fav,1,50,0.044711389954260994,0.039817632676428114
0.4257575757575757,0.049595959595959596,4.0,unf,3,50,-0.20947850164054477,0.1075082538349737
0.4257575757575757,0.059494949494949496,4.0,fav,1,50,0.04460173499187374,0.03966114842566203
0.4257575757575757,0.059494949494949496,4.0,unf,3,50,-0.20867402811839658,0.10698257970551385
0.4257575757575757,0.06939393939393938,4.0,fav,1,50,0.04447258641872684,0.039477052895552735
0.4257575757575757,0.06939393939393938,4.0,unf,3,50,-0.20772767956357657,0.10636468029497152
0.4257575757575757,0.07929292929292929,4.0,fav,1,50,0.044324145178088914,0.039265734467602544
0.4257575757575757,0.07929292929292929,4.0,unf,3,50,-0.20664148683728667,0.10565611719913455
0.4257575757575757,0.08919191919191918,4.0,fav,1,50,0.0441566414962888,0.03902763752411692
0.4257575757575757,0.08919191919191918,4.0,unf,3,50,-0.20541777249510101,0.1048586743203612
0.4257575757575757,0.09909090909090908,4.0,fav,1,50,0.04397033421879284,0.03876326091836838
0.4257575757575757,0.09909090909090908,4.0,unf,3,50,-0.20405914232534447,0.10397435055033839
0.4257575757575757,0.10898989898989898,4.0,fav,1,50,0.043765510066704795,0.03847315626398117
0.4257575757575757,0.10898989898989898,4.0,unf,3,50,-0.20256847589624338,0.10300535160831702
0.4257575757575757,0.11888888888888888,4.0,fav,1,50,0.043542482816882125,0.03815792605181143
0.4257575757575757,0.11888888888888888,4.0,unf,3,50,-0.20094891616060093,0.10195408108134714
0.4257575757575757,0.12878787878787878,4.0,fav,1,50,0.04330159240917582,0.03781822160338939
0.4257575757575757,0.12878787878787878,4.0,unf,3,50,-0.1992038581713325,0.10082313071734514
0.4257575757575757,0.1386868686868687,4.0,fav,1,50,0.04304320398459213,0.03745474087072794
0.4257575757575757,0.1386868686868687,4.0,unf,3,50,-0.19733693696544066,0.09961527002572403
0.4257575757575757,0.1485858585858586,4.0,fav,1,50,0.042767706858445026,0.03706822609297924
0.4257575757575757,0.1485858585858586,4.0,unf,3,50,-0.1953520146778541,0.0983334352438561
0.4257575757575757,0.15848484848484848,4.0,fav,1,50,0.042475513432815325,0.03665946132103309
0.4257575757575757,0.15848484848484848,4.0,unf,3,50,-0.19325316695001182,0.0969807177307423
0.4257575757575757,0.16838383838383839,4.0,fav,1,50,0.04216705805285567,0.03622926982169599
0.4257575757575757,0.16838383838383839,4.0,unf,3,50,-0.19104466870109596,0.09556035185192117
0.4257575757575757,0.1782828282828283,4.0,fav,1,50,0.04184279581167863,0.035778511373563845
0.4257575757575757,0.1782828282828283,4.0,unf,3,50,-0.18873097933239782,0.09407570242189593
0.4257575757575757,0.18818181818181817,4.0,fav,1,50,0.04150320130873587,0.03530807946710428
0.4257575757575757,0.18818181818181817,4.0,unf,3,50,-0.18631672743743816,0.09253025177209767
0.4257575757575757,0.19808080808080808,4.0,fav,1,50,0.04114876736674203,0.03481889842179055
0.4257575757575757,0.19808080808080808,4.0,unf,3,50,-0.18380669509212538,0.09092758651370945
0.4257575757575757,0.207979797979798,4.0,fav,1,50,0.04078000371231366,0.03431192043338165
0.4257575757575757,0.207979797979798,4.0,unf,3,50,-0.18120580180044216,0.08927138406548553
0.4257575757575757,0.21787878787878787,4.0,fav,1,50,0.04039743562558284,0.03378812256461859
0.4257575757575757,0.21787878787878787,4.0,unf,3,50,-0.17851908817187512,0.08756539901706578
0.4257575757575757,0.22777777777777777,4.0,fav,1,50,0.04000160256410741,0.03324850369270487
0.4257575757575757,0.22777777777777777,4.0,unf,3,50,-0.17575169940707244,0.08581344939814876
0.4257575757575757,0.23767676767676768,4.0,fav,1,50,0.039593056766432655,0.03269408142696294
0.4257575757575757,0.23767676767676768,4.0,unf,3,50,-0.1729088686680088,0.08401940292333653
0.4257575757575757,0.24757575757575756,4.0,fav,1,50,0.03917236184066574,0.03212588901000516
0.4257575757575757,0.24757575757575756,4.0,unf,3,50,-0.1699959004082881,0.08218716328142575
0.4257575757575757,0.25747474747474747,4.0,fav,1,50,0.03874009134340257,0.03154497221563228
0.4257575757575757,0.25747474747474747,4.0,unf,3,50,-0.16701815373811488,0.08032065653648757
0.4257575757575757,0.2673737373737374,4.0,fav,1,50,0.0382968273542992,0.03095238625647371
0.4257575757575757,0.2673737373737374,4.0,unf,3,50,-0.16398102589694855,0.0784238177062069
0.4257575757575757,0.2772727272727273,4.0,fav,1,50,0.03784315905150533,0.030349192714116416
0.4257575757575757,0.2772727272727273,4.0,unf,3,50,-0.16088993590491596,0.07650057758071677
0.4257575757575757,0.2871717171717172,4.0,fav,1,50,0.0373796812930786,0.02973645650413594
0.4257575757575757,0.2871717171717172,4.0,unf,3,50,-0.1577503084617478,0.07455484984253705
0.4257575757575757,0.29707070707070704,4.0,fav,1,50,0.03690699320937533,0.029115242888043263
0.4257575757575757,0.29707070707070704,4.0,unf,3,50,-0.15456755815931175,0.07259051854529995
0.4257575757575757,0.30696969696969695,4.0,fav,1,50,0.03642569681126673,0.02848661454370567
0.4257575757575757,0.30696969696969695,4.0,unf,3,50,-0.15134707407080075,0.07061142600566588
0.4257575757575757,0.31686868686868686,4.0,fav,1,50,0.03593639561886246,0.02785162870528461
0.4257575757575757,0.31686868686868686,4.0,unf,3,50,-0.1480942047762959,0.06862136115932484
0.4257575757575757,0.32676767676767676,4.0,fav,1,50,0.03543969331523496,0.027211334383168164
0.4257575757575757,0.32676767676767676,4.0,unf,3,50,-0.14481424388080874,0.0666240484281973
0.4257575757575757,0.33666666666666667,4.0,fav,1,50,0.03493619242943178,0.026566769673763008
0.4257575757575757,0.33666666666666667,4.0,unf,3,50,-0.14151241607704373,0.06462313714197063
0.4257575757575757,0.3465656565656566,4.0,fav,1,50,0.03442649305283904,0.025918959168354374
0.4257575757575757,0.3465656565656566,4.0,unf,3,50,-0.1381938638010325,0.0626221915529601
0.4257575757575757,0.3564646464646465,4.0,fav,1,50,0.03391119159272023,0.025268911469549456
0.4257575757575757,0.3564646464646465,4.0,unf,3,50,-0.1348636345245219,0.06062468147899946
0.4257575757575757,0.36636363636363634,4.0,fav,1,50,0.03339087956650219,0.024617616823090615
0.4257575757575757,0.36636363636363634,4.0,unf,3,50,-0.13152666872357358,0.05863397360467575
0.4257575757575757,0.37626262626262624,4.0,fav,1,50,0.03286614244011468,0.023966044872072014
0.4257575757575757,0.37626262626262624,4.0,unf,3,50,-0.12818778855828852,0.05665332346678695
0.4257575757575757,0.38616161616161615,4.0,fav,1,50,0.032337558513415646,0.023315142539813174
0.4257575757575757,0.38616161616161615,4.0,unf,3,50,-0.12485168729394346,0.054685868145419474
0.4257575757575757,0.39606060606060606,4.0,fav,1,50,0.031805697855452085,0.022665832046845396
0.4257575757575757,0.39606060606060606,4.0,unf,3,50,-0.12152291948914457,0.05273461967758673
0.4257575757575757,0.40595959595959596,4.0,fav,1,50,0.031271121292015876,0.022019009066658473
0.4257575757575757,0.40595959595959596,4.0,unf,3,50,-0.11820589197190784,0.05080245920594809
0.4257575757575757,0.41585858585858587,4.0,fav,1,50,0.03073437944766127,0.02137554102403416
0.4257575757575757,0.41585858585858587,4.0,unf,3,50,-0.11490485561988935,0.04889213187078299
0.4257575757575757,0.4257575757575757,4.0,fav,1,50,0.030196011844053957,0.020736265538969217
0.4257575757575757,0.4257575757575757,4.0,unf,3,50,-0.11162389795634747,0.04700624244917454
0.4257575757575757,0.43565656565656563,4.0,fav,1,50,0.029656546056224184,0.020101989018368127
0.4257575757575757,0.43565656565656563,4.0,unf,3,50,-0.1083669365688572,0.045147251741242934
0.4257575757575757,0.44555555555555554,4.0,fav,1,50,0.029116496928000085,0.019473485396864502
0.4257575757575757,0.44555555555555554,4.0,unf,3,50,-0.10513771335332996,0.04331747369935843
0.4257575757575757,0.45545454545454545,4.0,fav,1,50,0.02857636584760329,0.018851495027318046
0.4257575757575757,0.45545454545454545,4.0,unf,3,50,-0.10193978958155922,0.04151907329251587
0.4257575757575757,0.46535353535353535,4.0,fav,1,50,0.02803664008409932,0.01823672372073271
0.4257575757575757,0.46535353535353535,4.0,unf,3,50,-0.09877654178633559,0.03975406509452619
0.4257575757575757,0.47525252525252526,4.0,fav,1,50,0.027497792185110805,0.017629841934553466
0.4257575757575757,0.47525252525252526,4.0,unf,3,50,-0.09565115845416931,0.03802431258138665
0.4257575757575757,0.4851515151515151,4.0,fav,1,50,0.026960279435924873,0.01703148410752757
0.4257575757575757,0.4851515151515151,4.0,unf,3,50,-0.09256663751185387,0.036331528120137624
0.4257575757575757,0.495050505050505,4.0,fav,1,50,0.026424543379857224,0.016442248138563476
0.4257575757575757,0.495050505050505,4.0,unf,3,50,-0.08952578458951815,0.03467727362870525
0.4257575757575757,0.5049494949494949,4.0,fav,1,50,0.025891009399477506,0.015862695006286114
0.4257575757575757,0.5049494949494949,4.0,unf,3,50,-0.08653121203945476,0.03306296188369214
0.4257575757575757,0.5148484848484849,4.0,fav,1,50,0.025360086358051495,0.01529334852527659
0.4257575757575757,0.5148484848484849,4.0,unf,3,50,-0.08358533868690461,0.031489858450768335
0.4257575757575757,0.5247474747474747,4.0,fav,1,50,0.02483216630032119,0.014734695234292767
0.4257575757575757,0.5247474747474747,4.0,unf,3,50,-0.08069039028612508,0.029959084210253818
0.4257575757575757,0.5346464646464646,4.0,fav,1,50,0.024307624211520076,0.014187184411099882
0.4257575757575757,0.5346464646464646,4.0,unf,3,50,-0.07784840065248284,0.0284716184486256
0.4257575757575757,0.5445454545454546,4.0,fav,1,50,0.023786817833312227,0.013651228207893981
0.4257575757575757,0.5445454545454546,4.0,unf,3,50,-0.0750612134390036,0.027028302484978166
0.4257575757575757,0.5544444444444444,4.0,fav,1,50,0.023270087535148656,0.013127201900678663
0.4257575757575757,0.5544444444444444,4.0,unf,3,50,-0.07233048452377495,0.025629843799883215
0.4257575757575757,0.5643434343434344,4.0,fav,1,50,0.022757756239355054,0.012615444245353083
0.4257575757575757,0.5643434343434344,4.0,unf,3,50,-0.06965768497284835,0.024276820632498586
0.4257575757575757,0.5742424242424242,4.0,fav,1,50,0.02225012939810053,0.012116257932691209
0.4257575757575757,0.5742424242424242,4.0,unf,3,50,-0.06704410454181482,0.02296968701008661
0.4257575757575757,0.5841414141414141,4.0,fav,1,50,0.02174749502024843,0.011629910133835865
0.4257575757575757,0.5841414141414141,4.0,unf,3,50,-0.06449085567803299,0.021708778172127973
0.4257575757575757,0.594040404040404,4.0,fav,1,50,0.02125012374595819,0.011156633127399633
0.4257575757575757,0.594040404040404,4.0,unf,3,50,-0.061998877984574714,0.020494316348723337
0.4257575757575757,0.6039393939393939,4.0,fav,1,50,0.02075826896679025,0.010696624998762195
0.4257575757575757,0.6039393939393939,4.0,unf,3,50,-0.05956894310629902,0.019326416849698415
0.4257575757575757,0.6138383838383838,4.0,fav,1,50,0.02027216698896659,0.010250050401680465
0.4257575757575757,0.6138383838383838,4.0,unf,3,50,-0.057201659998080495,0.01820509441631671
0.4257575757575757,0.6237373737373737,4.0,fav,1,50,0.019792037237354773,0.00981704137190069
0.4257575757575757,0.6237373737373737,4.0,unf,3,50,-0.05489748053508068,0.017130269781302037
0.4257575757575757,0.6336363636363637,4.0,fav,1,50,0.019318082497675252,0.009397698182082581
0.4257575757575757,0.6336363636363637,4.0,unf,3,50,-0.052656705425055156,0.01610177637427869
0.4257575757575757,0.6435353535353535,4.0,fav,1,50,0.018850489194379226,0.008992090227039083
0.4257575757575757,0.6435353535353535,4.0,unf,3,50,-0.0504794903830265,0.01511936709795382
0.4257575757575757,0.6534343434343434,4.0,fav,1,50,0.018389427701606044,0.008600256928081513
0.4257575757575757,0.6534343434343434,4.0,unf,3,50,-0.04836585252920064,0.014182721084395647
0.4257575757575757,0.6633333333333333,4.0,fav,1,50,0.01793505268460727,0.008222208645167881
0.4257575757575757,0.6633333333333333,4.0,unf,3,50,-0.046315676971760276,0.013291450319435367
0.4257575757575757,0.6732323232323232,4.0,fav,1,50,0.01748750346901481,0.007857927585625249
0.4257575757575757,0.6732323232323232,4.0,unf,3,50,-0.04432872353710835,0.01244510599527945
0.4257575757575757,0.6831313131313131,4.0,fav,1,50,0.017046904435335984,0.007507368698499708
0.4257575757575757,0.6831313131313131,4.0,unf,3,50,-0.04240463361124692,0.011643184415654637
0.4257575757575757,0.693030303030303,4.0,fav,1,50,0.016613365436076086,0.007170460544141821
0.4257575757575757,0.693030303030303,4.0,unf,3,50,-0.04054293705724634,0.010885132233302631
0.4257575757575757,0.702929292929293,4.0,fav,1,50,0.016186982232918576,0.006847106129529316
0.4257575757575757,0.702929292929293,4.0,unf,3,50,-0.03874305917516656,0.010170350746359988
0.4257575757575757,0.7128282828282828,4.0,fav,1,50,0.01576783695143486,0.006537183701138153
0.4257575757575757,0.7128282828282828,4.0,unf,3,50,-0.03700432767232443,0.009498198919680753
0.4257575757575757,0.7227272727272727,4.0,fav,1,50,0.015355998550847101,0.006240547488980881
0.4257575757575757,0.7227272727272727,4.0,unf,3,50,-0.03532597961343752,0.008867994733955947
0.4257575757575757,0.7326262626262626,4.0,fav,1,50,0.014951523306429713,0.0059570283978153055
0.4257575757575757,0.7326262626262626,4.0,unf,3,50,-0.03370716832190317,0.008279014408587098
0.4257575757575757,0.7425252525252525,4.0,fav,1,50,0.014554455302205642,0.005686434644555933
0.4257575757575757,0.7425252525252525,4.0,unf,3,50,-0.03214697020527291,0.007730489009252779
0.4257575757575757,0.7524242424242424,4.0,fav,1,50,0.014164826931672383,0.005428552344640043
0.4257575757575757,0.7524242424242424,4.0,unf,3,50,-0.03064439147984033,0.007221597962025985
0.4257575757575757,0.7623232323232323,4.0,fav,1,50,0.01378265940437867,0.005183146054512528
0.4257575757575757,0.7623232323232323,4.0,unf,3,50,-0.02919837477116408,0.006751459086037088
0.4257575757575757,0.7722222222222221,4.0,fav,1,50,0.01340796325626536,0.004949959282439857
